date,canton,severity,road_condition,vehicle_type,road_type,week,year,day_of_week,month
2023-12-20 21:05:26.225245,UR,serious,dry,truck,highway,51,2023,Wednesday,12
2023-12-20 22:50:17.403480,AG,light,snow,truck,main_road,51,2023,Wednesday,12
2023-12-21 00:35:08.581716,TG,light,snow,car,main_road,51,2023,Thursday,12
2023-12-21 02:19:59.759951,SG,light,dry,car,side_road,51,2023,Thursday,12
2023-12-21 04:04:50.938187,GL,light,snow,car,side_road,51,2023,Thursday,12
2023-12-21 05:49:42.116423,LU,fatal,snow,truck,side_road,51,2023,Thursday,12
2023-12-21 07:34:33.294658,SG,light,icy,car,side_road,51,2023,Thursday,12
2023-12-21 09:19:24.472894,GR,light,dry,car,main_road,51,2023,Thursday,12
2023-12-21 11:04:15.651130,LU,light,icy,car,main_road,51,2023,Thursday,12
2023-12-21 12:49:06.829365,SZ,light,dry,car,highway,51,2023,Thursday,12
2023-12-21 14:33:58.007601,VD,light,snow,car,side_road,51,2023,Thursday,12
2023-12-21 16:18:49.185837,TI,light,wet,motorcycle,side_road,51,2023,Thursday,12
2023-12-21 18:03:40.364072,BE,light,wet,bicycle,highway,51,2023,Thursday,12
2023-12-21 19:48:31.542308,VS,light,wet,car,highway,51,2023,Thursday,12
2023-12-21 21:33:22.720544,SG,light,dry,car,main_road,51,2023,Thursday,12
2023-12-21 23:18:13.898779,BS,light,dry,motorcycle,main_road,51,2023,Thursday,12
2023-12-22 01:03:05.077015,BE,light,icy,car,main_road,51,2023,Friday,12
2023-12-22 02:47:56.255251,AG,fatal,icy,car,highway,51,2023,Friday,12
2023-12-22 04:32:47.433486,VS,light,snow,motorcycle,side_road,51,2023,Friday,12
2023-12-22 06:17:38.611722,ZH,light,dry,car,main_road,51,2023,Friday,12
2023-12-22 08:02:29.789957,BL,light,wet,car,main_road,51,2023,Friday,12
2023-12-22 09:47:20.968193,VD,light,snow,car,main_road,51,2023,Friday,12
2023-12-22 11:32:12.146429,NE,light,dry,car,main_road,51,2023,Friday,12
2023-12-22 13:17:03.324664,ZH,light,icy,car,main_road,51,2023,Friday,12
2023-12-22 15:01:54.502900,TI,light,dry,car,highway,51,2023,Friday,12
2023-12-22 16:46:45.681136,LU,light,snow,car,main_road,51,2023,Friday,12
2023-12-22 18:31:36.859371,BL,light,dry,bicycle,side_road,51,2023,Friday,12
2023-12-22 20:16:28.037607,TI,light,snow,truck,main_road,51,2023,Friday,12
2023-12-22 22:01:19.215843,BL,light,snow,car,main_road,51,2023,Friday,12
2023-12-22 23:46:10.394078,ZH,serious,snow,motorcycle,main_road,51,2023,Friday,12
2023-12-23 01:31:01.572314,AI,light,icy,car,main_road,51,2023,Saturday,12
2023-12-23 03:15:52.750550,ZH,light,snow,car,main_road,51,2023,Saturday,12
2023-12-23 05:00:43.928785,OW,light,icy,car,side_road,51,2023,Saturday,12
2023-12-23 06:45:35.107021,BL,light,snow,truck,highway,51,2023,Saturday,12
2023-12-23 08:30:26.285257,JU,light,dry,car,side_road,51,2023,Saturday,12
2023-12-23 10:15:17.463492,AG,light,wet,car,highway,51,2023,Saturday,12
2023-12-23 12:00:08.641728,UR,light,icy,car,side_road,51,2023,Saturday,12
2023-12-23 13:44:59.819963,VD,light,dry,car,highway,51,2023,Saturday,12
2023-12-23 15:29:50.998199,BE,light,snow,car,side_road,51,2023,Saturday,12
2023-12-23 17:14:42.176435,ZG,light,dry,car,main_road,51,2023,Saturday,12
2023-12-23 18:59:33.354670,GR,light,snow,car,main_road,51,2023,Saturday,12
2023-12-23 20:44:24.532906,FR,light,dry,car,main_road,51,2023,Saturday,12
2023-12-23 22:29:15.711142,AG,serious,dry,car,side_road,51,2023,Saturday,12
2023-12-24 00:14:06.889377,GR,light,icy,bicycle,main_road,51,2023,Sunday,12
2023-12-24 01:58:58.067613,GR,light,wet,car,highway,51,2023,Sunday,12
2023-12-24 03:43:49.245849,FR,light,dry,car,side_road,51,2023,Sunday,12
2023-12-24 05:28:40.424084,ZH,serious,wet,car,main_road,51,2023,Sunday,12
2023-12-24 07:13:31.602320,VD,light,dry,car,highway,51,2023,Sunday,12
2023-12-24 08:58:22.780556,ZH,light,snow,car,main_road,51,2023,Sunday,12
2023-12-24 10:43:13.958791,SO,light,snow,car,main_road,51,2023,Sunday,12
2023-12-24 12:28:05.137027,UR,light,snow,bicycle,main_road,51,2023,Sunday,12
2023-12-24 14:12:56.315263,LU,light,snow,truck,highway,51,2023,Sunday,12
2023-12-24 15:57:47.493498,BE,light,snow,bicycle,main_road,51,2023,Sunday,12
2023-12-24 17:42:38.671734,LU,light,dry,car,side_road,51,2023,Sunday,12
2023-12-24 19:27:29.849969,NE,light,snow,car,highway,51,2023,Sunday,12
2023-12-24 21:12:21.028205,GE,light,dry,car,side_road,51,2023,Sunday,12
2023-12-24 22:57:12.206441,SH,light,dry,motorcycle,highway,51,2023,Sunday,12
2023-12-25 00:42:03.384676,BL,light,dry,car,main_road,52,2023,Monday,12
2023-12-25 02:26:54.562912,ZH,light,dry,car,main_road,52,2023,Monday,12
2023-12-25 04:11:45.741148,TI,light,dry,car,side_road,52,2023,Monday,12
2023-12-25 05:56:36.919383,BE,light,wet,motorcycle,main_road,52,2023,Monday,12
2023-12-25 07:41:28.097619,BE,serious,icy,car,main_road,52,2023,Monday,12
2023-12-25 09:26:19.275855,FR,light,wet,car,side_road,52,2023,Monday,12
2023-12-25 11:11:10.454090,OW,light,dry,motorcycle,side_road,52,2023,Monday,12
2023-12-25 12:56:01.632326,ZH,light,snow,car,main_road,52,2023,Monday,12
2023-12-25 14:40:52.810562,BE,light,wet,car,main_road,52,2023,Monday,12
2023-12-25 16:25:43.988797,JU,serious,snow,car,side_road,52,2023,Monday,12
2023-12-25 18:10:35.167033,AG,light,dry,car,main_road,52,2023,Monday,12
2023-12-25 19:55:26.345269,SG,light,wet,car,main_road,52,2023,Monday,12
2023-12-25 21:40:17.523504,UR,light,snow,bicycle,main_road,52,2023,Monday,12
2023-12-25 23:25:08.701740,FR,light,dry,car,main_road,52,2023,Monday,12
2023-12-26 01:09:59.879975,SG,light,snow,motorcycle,side_road,52,2023,Tuesday,12
2023-12-26 02:54:51.058211,TI,light,wet,bicycle,side_road,52,2023,Tuesday,12
2023-12-26 04:39:42.236447,NE,light,snow,car,side_road,52,2023,Tuesday,12
2023-12-26 06:24:33.414682,ZH,light,snow,car,main_road,52,2023,Tuesday,12
2023-12-26 08:09:24.592918,BE,fatal,snow,bicycle,side_road,52,2023,Tuesday,12
2023-12-26 09:54:15.771154,SH,light,dry,car,main_road,52,2023,Tuesday,12
2023-12-26 11:39:06.949389,VS,light,snow,truck,highway,52,2023,Tuesday,12
2023-12-26 13:23:58.127625,SO,light,snow,motorcycle,side_road,52,2023,Tuesday,12
2023-12-26 15:08:49.305861,SG,light,snow,car,main_road,52,2023,Tuesday,12
2023-12-26 16:53:40.484096,LU,light,dry,car,highway,52,2023,Tuesday,12
2023-12-26 18:38:31.662332,TI,light,dry,motorcycle,highway,52,2023,Tuesday,12
2023-12-26 20:23:22.840568,SG,light,snow,car,side_road,52,2023,Tuesday,12
2023-12-26 22:08:14.018803,ZG,light,dry,car,side_road,52,2023,Tuesday,12
2023-12-26 23:53:05.197039,BL,light,dry,car,main_road,52,2023,Tuesday,12
2023-12-27 01:37:56.375275,AG,light,icy,car,main_road,52,2023,Wednesday,12
2023-12-27 03:22:47.553510,BE,light,icy,car,highway,52,2023,Wednesday,12
2023-12-27 05:07:38.731746,SZ,light,icy,car,side_road,52,2023,Wednesday,12
2023-12-27 06:52:29.909981,LU,light,dry,car,main_road,52,2023,Wednesday,12
2023-12-27 08:37:21.088217,GE,light,icy,motorcycle,side_road,52,2023,Wednesday,12
2023-12-27 10:22:12.266453,ZH,serious,dry,car,highway,52,2023,Wednesday,12
2023-12-27 12:07:03.444688,ZH,light,snow,car,main_road,52,2023,Wednesday,12
2023-12-27 13:51:54.622924,NW,light,wet,car,main_road,52,2023,Wednesday,12
2023-12-27 15:36:45.801160,BL,light,wet,car,side_road,52,2023,Wednesday,12
2023-12-27 17:21:36.979395,SZ,light,icy,car,side_road,52,2023,Wednesday,12
2023-12-27 19:06:28.157631,VD,light,icy,car,main_road,52,2023,Wednesday,12
2023-12-27 20:51:19.335867,BE,light,dry,car,main_road,52,2023,Wednesday,12
2023-12-27 22:36:10.514102,GL,light,icy,car,highway,52,2023,Wednesday,12
2023-12-28 00:21:01.692338,BS,light,icy,car,main_road,52,2023,Thursday,12
2023-12-28 02:05:52.870574,BE,light,wet,truck,highway,52,2023,Thursday,12
2023-12-28 03:50:44.048809,LU,light,snow,car,side_road,52,2023,Thursday,12
2023-12-28 05:35:35.227045,NE,light,dry,car,side_road,52,2023,Thursday,12
2023-12-28 07:20:26.405281,BL,light,snow,car,highway,52,2023,Thursday,12
2023-12-28 09:05:17.583516,VD,light,wet,motorcycle,main_road,52,2023,Thursday,12
2023-12-28 10:50:08.761752,LU,light,icy,car,side_road,52,2023,Thursday,12
2023-12-28 12:34:59.939987,SG,light,dry,bicycle,main_road,52,2023,Thursday,12
2023-12-28 14:19:51.118223,TG,light,snow,motorcycle,main_road,52,2023,Thursday,12
2023-12-28 16:04:42.296459,FR,light,icy,car,main_road,52,2023,Thursday,12
2023-12-28 17:49:33.474694,SG,light,snow,bicycle,main_road,52,2023,Thursday,12
2023-12-28 19:34:24.652930,VD,light,wet,car,main_road,52,2023,Thursday,12
2023-12-28 21:19:15.831166,BE,light,snow,motorcycle,highway,52,2023,Thursday,12
2023-12-28 23:04:07.009401,NW,light,dry,car,highway,52,2023,Thursday,12
2023-12-29 00:48:58.187637,VD,serious,dry,car,side_road,52,2023,Friday,12
2023-12-29 02:33:49.365873,BE,light,snow,car,side_road,52,2023,Friday,12
2023-12-29 04:18:40.544108,BL,serious,dry,car,main_road,52,2023,Friday,12
2023-12-29 06:03:31.722344,FR,light,snow,car,side_road,52,2023,Friday,12
2023-12-29 07:48:22.900580,GR,light,dry,car,side_road,52,2023,Friday,12
2023-12-29 09:33:14.078815,GR,light,icy,bicycle,main_road,52,2023,Friday,12
2023-12-29 11:18:05.257051,AR,light,icy,car,main_road,52,2023,Friday,12
2023-12-29 13:02:56.435287,NE,light,snow,car,side_road,52,2023,Friday,12
2023-12-29 14:47:47.613522,BE,light,wet,car,side_road,52,2023,Friday,12
2023-12-29 16:32:38.791758,VD,light,dry,car,side_road,52,2023,Friday,12
2023-12-29 18:17:29.969993,BS,light,wet,car,main_road,52,2023,Friday,12
2023-12-29 20:02:21.148229,GR,light,snow,car,main_road,52,2023,Friday,12
2023-12-29 21:47:12.326465,LU,light,dry,car,side_road,52,2023,Friday,12
2023-12-29 23:32:03.504700,ZH,fatal,dry,car,main_road,52,2023,Friday,12
2023-12-30 01:16:54.682936,TI,light,snow,car,side_road,52,2023,Saturday,12
2023-12-30 03:01:45.861172,LU,light,snow,truck,main_road,52,2023,Saturday,12
2023-12-30 04:46:37.039407,ZG,serious,dry,car,main_road,52,2023,Saturday,12
2023-12-30 06:31:28.217643,ZH,light,icy,car,main_road,52,2023,Saturday,12
2023-12-30 08:16:19.395879,GR,light,dry,motorcycle,side_road,52,2023,Saturday,12
2023-12-30 10:01:10.574114,AG,light,snow,bicycle,highway,52,2023,Saturday,12
2023-12-30 11:46:01.752350,VS,light,wet,truck,side_road,52,2023,Saturday,12
2023-12-30 13:30:52.930586,VD,serious,dry,motorcycle,main_road,52,2023,Saturday,12
2023-12-30 15:15:44.108821,AG,light,icy,car,side_road,52,2023,Saturday,12
2023-12-30 17:00:35.287057,SZ,light,snow,bicycle,side_road,52,2023,Saturday,12
2023-12-30 18:45:26.465293,ZG,light,dry,car,side_road,52,2023,Saturday,12
2023-12-30 20:30:17.643528,ZG,serious,dry,car,side_road,52,2023,Saturday,12
2023-12-30 22:15:08.821764,BE,light,dry,car,main_road,52,2023,Saturday,12
2023-12-31 00:00:00.000000,NE,fatal,snow,car,main_road,52,2023,Sunday,12
2024-01-01 00:00:00.000000,AR,serious,dry,car,highway,1,2024,Monday,1
2024-01-01 01:45:08.461692,BL,light,dry,truck,main_road,1,2024,Monday,1
2024-01-01 03:30:16.923384,OW,light,wet,car,side_road,1,2024,Monday,1
2024-01-01 05:15:25.385077,BS,light,snow,motorcycle,main_road,1,2024,Monday,1
2024-01-01 07:00:33.846769,GL,light,dry,car,main_road,1,2024,Monday,1
2024-01-01 08:45:42.308461,GR,light,snow,bicycle,highway,1,2024,Monday,1
2024-01-01 10:30:50.770154,VD,light,icy,car,main_road,1,2024,Monday,1
2024-01-01 12:15:59.231846,TI,light,dry,motorcycle,side_road,1,2024,Monday,1
2024-01-01 14:01:07.693538,SZ,light,wet,car,side_road,1,2024,Monday,1
2024-01-01 15:46:16.155231,BS,light,dry,truck,main_road,1,2024,Monday,1
2024-01-01 17:31:24.616923,ZH,serious,snow,car,side_road,1,2024,Monday,1
2024-01-01 19:16:33.078615,VD,light,dry,car,main_road,1,2024,Monday,1
2024-01-01 21:01:41.540308,LU,light,dry,car,highway,1,2024,Monday,1
2024-01-01 22:46:50.002000,SO,serious,wet,car,side_road,1,2024,Monday,1
2024-01-02 00:31:58.463692,BE,light,wet,car,main_road,1,2024,Tuesday,1
2024-01-02 02:17:06.925385,AG,light,icy,bicycle,side_road,1,2024,Tuesday,1
2024-01-02 04:02:15.387077,BL,fatal,snow,car,main_road,1,2024,Tuesday,1
2024-01-02 05:47:23.848769,GL,light,icy,car,highway,1,2024,Tuesday,1
2024-01-02 07:32:32.310462,BL,light,snow,car,side_road,1,2024,Tuesday,1
2024-01-02 09:17:40.772154,BE,light,dry,car,highway,1,2024,Tuesday,1
2024-01-02 11:02:49.233846,TI,light,dry,car,main_road,1,2024,Tuesday,1
2024-01-02 12:47:57.695539,LU,serious,snow,car,side_road,1,2024,Tuesday,1
2024-01-02 14:33:06.157231,SG,light,wet,truck,side_road,1,2024,Tuesday,1
2024-01-02 16:18:14.618923,VS,light,dry,car,highway,1,2024,Tuesday,1
2024-01-02 18:03:23.080616,ZH,light,snow,truck,highway,1,2024,Tuesday,1
2024-01-02 19:48:31.542308,ZG,light,icy,motorcycle,main_road,1,2024,Tuesday,1
2024-01-02 21:33:40.004000,BE,light,icy,motorcycle,main_road,1,2024,Tuesday,1
2024-01-02 23:18:48.465693,VS,light,dry,car,side_road,1,2024,Tuesday,1
2024-01-03 01:03:56.927385,NW,serious,snow,truck,main_road,1,2024,Wednesday,1
2024-01-03 02:49:05.389077,BE,light,dry,car,side_road,1,2024,Wednesday,1
2024-01-03 04:34:13.850770,AG,light,dry,car,side_road,1,2024,Wednesday,1
2024-01-03 06:19:22.312462,BL,light,dry,truck,side_road,1,2024,Wednesday,1
2024-01-03 08:04:30.774154,TI,serious,snow,car,side_road,1,2024,Wednesday,1
2024-01-03 09:49:39.235847,TG,serious,snow,truck,side_road,1,2024,Wednesday,1
2024-01-03 11:34:47.697539,GE,light,dry,car,side_road,1,2024,Wednesday,1
2024-01-03 13:19:56.159231,ZH,light,wet,car,main_road,1,2024,Wednesday,1
2024-01-03 15:05:04.620924,ZH,light,dry,motorcycle,side_road,1,2024,Wednesday,1
2024-01-03 16:50:13.082616,VS,light,wet,car,highway,1,2024,Wednesday,1
2024-01-03 18:35:21.544308,NE,light,dry,car,highway,1,2024,Wednesday,1
2024-01-03 20:20:30.006001,FR,light,snow,car,side_road,1,2024,Wednesday,1
2024-01-03 22:05:38.467693,SO,light,snow,car,main_road,1,2024,Wednesday,1
2024-01-03 23:50:46.929385,GL,light,icy,car,highway,1,2024,Wednesday,1
2024-01-04 01:35:55.391078,TI,light,snow,car,highway,1,2024,Thursday,1
2024-01-04 03:21:03.852770,TI,light,dry,car,highway,1,2024,Thursday,1
2024-01-04 05:06:12.314462,BE,light,snow,car,side_road,1,2024,Thursday,1
2024-01-04 06:51:20.776155,ZG,light,wet,car,main_road,1,2024,Thursday,1
2024-01-04 08:36:29.237847,BE,light,wet,car,side_road,1,2024,Thursday,1
2024-01-04 10:21:37.699539,ZH,light,snow,car,highway,1,2024,Thursday,1
2024-01-04 12:06:46.161232,ZH,light,snow,bicycle,main_road,1,2024,Thursday,1
2024-01-04 13:51:54.622924,BE,light,snow,bicycle,main_road,1,2024,Thursday,1
2024-01-04 15:37:03.084616,ZH,light,snow,motorcycle,main_road,1,2024,Thursday,1
2024-01-04 17:22:11.546309,FR,serious,snow,truck,main_road,1,2024,Thursday,1
2024-01-04 19:07:20.008001,ZH,serious,icy,car,highway,1,2024,Thursday,1
2024-01-04 20:52:28.469693,VD,light,dry,truck,side_road,1,2024,Thursday,1
2024-01-04 22:37:36.931386,AG,light,icy,car,main_road,1,2024,Thursday,1
2024-01-05 00:22:45.393078,TI,serious,dry,car,main_road,1,2024,Friday,1
2024-01-05 02:07:53.854770,SG,light,dry,car,side_road,1,2024,Friday,1
2024-01-05 03:53:02.316463,GR,light,snow,car,side_road,1,2024,Friday,1
2024-01-05 05:38:10.778155,ZH,light,icy,car,main_road,1,2024,Friday,1
2024-01-05 07:23:19.239847,ZH,light,dry,car,highway,1,2024,Friday,1
2024-01-05 09:08:27.701540,GE,light,dry,car,side_road,1,2024,Friday,1
2024-01-05 10:53:36.163232,ZG,light,icy,car,main_road,1,2024,Friday,1
2024-01-05 12:38:44.624924,ZH,light,snow,car,main_road,1,2024,Friday,1
2024-01-05 14:23:53.086617,BE,light,snow,car,main_road,1,2024,Friday,1
2024-01-05 16:09:01.548309,VD,serious,wet,car,side_road,1,2024,Friday,1
2024-01-05 17:54:10.010002,BE,light,dry,motorcycle,side_road,1,2024,Friday,1
2024-01-05 19:39:18.471694,SO,light,wet,car,main_road,1,2024,Friday,1
2024-01-05 21:24:26.933386,GR,light,snow,truck,highway,1,2024,Friday,1
2024-01-05 23:09:35.395079,GE,serious,snow,car,highway,1,2024,Friday,1
2024-01-06 00:54:43.856771,ZH,light,wet,car,highway,1,2024,Saturday,1
2024-01-06 02:39:52.318463,BS,light,icy,car,side_road,1,2024,Saturday,1
2024-01-06 04:25:00.780156,JU,light,snow,car,side_road,1,2024,Saturday,1
2024-01-06 06:10:09.241848,ZH,light,snow,truck,main_road,1,2024,Saturday,1
2024-01-06 07:55:17.703540,ZH,light,icy,car,main_road,1,2024,Saturday,1
2024-01-06 09:40:26.165233,ZH,light,snow,car,main_road,1,2024,Saturday,1
2024-01-06 11:25:34.626925,BS,serious,dry,motorcycle,highway,1,2024,Saturday,1
2024-01-06 13:10:43.088617,OW,light,icy,truck,side_road,1,2024,Saturday,1
2024-01-06 14:55:51.550310,AG,light,wet,car,main_road,1,2024,Saturday,1
2024-01-06 16:41:00.012002,SH,light,snow,motorcycle,main_road,1,2024,Saturday,1
2024-01-06 18:26:08.473694,AR,serious,dry,motorcycle,side_road,1,2024,Saturday,1
2024-01-06 20:11:16.935387,BS,light,snow,car,main_road,1,2024,Saturday,1
2024-01-06 21:56:25.397079,JU,light,snow,bicycle,highway,1,2024,Saturday,1
2024-01-06 23:41:33.858771,BL,light,icy,truck,highway,1,2024,Saturday,1
2024-01-07 01:26:42.320464,ZH,light,snow,car,side_road,1,2024,Sunday,1
2024-01-07 03:11:50.782156,SZ,light,snow,car,highway,1,2024,Sunday,1
2024-01-07 04:56:59.243848,TI,light,wet,bicycle,highway,1,2024,Sunday,1
2024-01-07 06:42:07.705541,SG,light,dry,truck,side_road,1,2024,Sunday,1
2024-01-07 08:27:16.167233,AG,light,snow,truck,side_road,1,2024,Sunday,1
2024-01-07 10:12:24.628925,VS,fatal,dry,bicycle,main_road,1,2024,Sunday,1
2024-01-07 11:57:33.090618,SO,light,wet,car,main_road,1,2024,Sunday,1
2024-01-07 13:42:41.552310,ZH,light,wet,car,side_road,1,2024,Sunday,1
2024-01-07 15:27:50.014002,GE,serious,icy,car,main_road,1,2024,Sunday,1
2024-01-07 17:12:58.475695,SO,light,snow,bicycle,highway,1,2024,Sunday,1
2024-01-07 18:58:06.937387,ZH,light,dry,car,main_road,1,2024,Sunday,1
2024-01-07 20:43:15.399079,BL,light,snow,bicycle,highway,1,2024,Sunday,1
2024-01-07 22:28:23.860772,AI,light,dry,car,highway,1,2024,Sunday,1
2024-01-08 00:13:32.322464,SH,light,dry,motorcycle,highway,2,2024,Monday,1
2024-01-08 01:58:40.784156,GE,light,snow,car,highway,2,2024,Monday,1
2024-01-08 03:43:49.245849,SZ,light,dry,car,side_road,2,2024,Monday,1
2024-01-08 05:28:57.707541,ZH,light,icy,car,main_road,2,2024,Monday,1
2024-01-08 07:14:06.169233,VS,serious,snow,car,main_road,2,2024,Monday,1
2024-01-08 08:59:14.630926,BE,light,snow,truck,main_road,2,2024,Monday,1
2024-01-08 10:44:23.092618,TG,light,snow,car,highway,2,2024,Monday,1
2024-01-08 12:29:31.554310,BE,light,dry,car,highway,2,2024,Monday,1
2024-01-08 14:14:40.016003,VD,light,dry,car,main_road,2,2024,Monday,1
2024-01-08 15:59:48.477695,VS,light,snow,car,main_road,2,2024,Monday,1
2024-01-08 17:44:56.939387,ZH,light,snow,car,side_road,2,2024,Monday,1
2024-01-08 19:30:05.401080,BE,serious,dry,car,highway,2,2024,Monday,1
2024-01-08 21:15:13.862772,VS,light,wet,car,side_road,2,2024,Monday,1
2024-01-08 23:00:22.324464,TI,light,icy,car,main_road,2,2024,Monday,1
2024-01-09 00:45:30.786157,ZH,serious,icy,motorcycle,main_road,2,2024,Tuesday,1
2024-01-09 02:30:39.247849,BE,light,wet,car,main_road,2,2024,Tuesday,1
2024-01-09 04:15:47.709541,FR,light,dry,truck,side_road,2,2024,Tuesday,1
2024-01-09 06:00:56.171234,VD,light,wet,car,main_road,2,2024,Tuesday,1
2024-01-09 07:46:04.632926,BE,serious,snow,car,side_road,2,2024,Tuesday,1
2024-01-09 09:31:13.094618,AG,light,wet,truck,main_road,2,2024,Tuesday,1
2024-01-09 11:16:21.556311,ZH,light,icy,car,main_road,2,2024,Tuesday,1
2024-01-09 13:01:30.018003,SO,light,icy,car,side_road,2,2024,Tuesday,1
2024-01-09 14:46:38.479695,AG,serious,snow,car,main_road,2,2024,Tuesday,1
2024-01-09 16:31:46.941388,ZH,light,snow,car,main_road,2,2024,Tuesday,1
2024-01-09 18:16:55.403080,BE,light,snow,car,main_road,2,2024,Tuesday,1
2024-01-09 20:02:03.864772,TI,serious,icy,car,highway,2,2024,Tuesday,1
2024-01-09 21:47:12.326465,BE,light,snow,motorcycle,side_road,2,2024,Tuesday,1
2024-01-09 23:32:20.788157,GR,light,dry,truck,highway,2,2024,Tuesday,1
2024-01-10 01:17:29.249849,GR,light,wet,car,highway,2,2024,Wednesday,1
2024-01-10 03:02:37.711542,BL,light,icy,car,side_road,2,2024,Wednesday,1
2024-01-10 04:47:46.173234,BE,serious,wet,car,side_road,2,2024,Wednesday,1
2024-01-10 06:32:54.634926,FR,light,snow,car,highway,2,2024,Wednesday,1
2024-01-10 08:18:03.096619,SG,serious,dry,car,side_road,2,2024,Wednesday,1
2024-01-10 10:03:11.558311,VD,light,wet,car,side_road,2,2024,Wednesday,1
2024-01-10 11:48:20.020004,TI,light,snow,car,side_road,2,2024,Wednesday,1
2024-01-10 13:33:28.481696,SG,light,snow,truck,highway,2,2024,Wednesday,1
2024-01-10 15:18:36.943388,BE,light,snow,car,highway,2,2024,Wednesday,1
2024-01-10 17:03:45.405081,BE,light,wet,motorcycle,main_road,2,2024,Wednesday,1
2024-01-10 18:48:53.866773,TI,light,wet,car,main_road,2,2024,Wednesday,1
2024-01-10 20:34:02.328465,GR,light,icy,motorcycle,highway,2,2024,Wednesday,1
2024-01-10 22:19:10.790158,NW,light,dry,car,highway,2,2024,Wednesday,1
2024-01-11 00:04:19.251850,GE,light,icy,car,side_road,2,2024,Thursday,1
2024-01-11 01:49:27.713542,VD,light,snow,car,main_road,2,2024,Thursday,1
2024-01-11 03:34:36.175235,GR,light,dry,car,main_road,2,2024,Thursday,1
2024-01-11 05:19:44.636927,GL,light,icy,truck,highway,2,2024,Thursday,1
2024-01-11 07:04:53.098619,UR,light,icy,car,main_road,2,2024,Thursday,1
2024-01-11 08:50:01.560312,VS,light,dry,motorcycle,main_road,2,2024,Thursday,1
2024-01-11 10:35:10.022004,SO,light,snow,car,main_road,2,2024,Thursday,1
2024-01-11 12:20:18.483696,TI,light,wet,car,main_road,2,2024,Thursday,1
2024-01-11 14:05:26.945389,NE,light,snow,car,main_road,2,2024,Thursday,1
2024-01-11 15:50:35.407081,BS,light,dry,car,side_road,2,2024,Thursday,1
2024-01-11 17:35:43.868773,GR,light,snow,car,side_road,2,2024,Thursday,1
2024-01-11 19:20:52.330466,ZH,light,dry,car,highway,2,2024,Thursday,1
2024-01-11 21:06:00.792158,GR,serious,dry,car,main_road,2,2024,Thursday,1
2024-01-11 22:51:09.253850,BE,light,dry,truck,highway,2,2024,Thursday,1
2024-01-12 00:36:17.715543,GR,light,snow,car,highway,2,2024,Friday,1
2024-01-12 02:21:26.177235,ZH,light,snow,car,side_road,2,2024,Friday,1
2024-01-12 04:06:34.638927,BS,light,snow,car,main_road,2,2024,Friday,1
2024-01-12 05:51:43.100620,BL,light,wet,car,highway,2,2024,Friday,1
2024-01-12 07:36:51.562312,BS,light,icy,car,side_road,2,2024,Friday,1
2024-01-12 09:22:00.024004,TG,light,wet,bicycle,main_road,2,2024,Friday,1
2024-01-12 11:07:08.485697,TG,fatal,dry,car,side_road,2,2024,Friday,1
2024-01-12 12:52:16.947389,AG,light,icy,car,side_road,2,2024,Friday,1
2024-01-12 14:37:25.409081,SG,light,icy,car,side_road,2,2024,Friday,1
2024-01-12 16:22:33.870774,VS,light,icy,car,side_road,2,2024,Friday,1
2024-01-12 18:07:42.332466,SH,light,dry,bicycle,side_road,2,2024,Friday,1
2024-01-12 19:52:50.794158,OW,light,dry,car,side_road,2,2024,Friday,1
2024-01-12 21:37:59.255851,ZH,light,wet,car,main_road,2,2024,Friday,1
2024-01-12 23:23:07.717543,BL,light,wet,car,highway,2,2024,Friday,1
2024-01-13 01:08:16.179235,BE,light,wet,car,main_road,2,2024,Saturday,1
2024-01-13 02:53:24.640928,ZG,light,wet,car,side_road,2,2024,Saturday,1
2024-01-13 04:38:33.102620,ZH,fatal,snow,motorcycle,main_road,2,2024,Saturday,1
2024-01-13 06:23:41.564312,GR,light,dry,car,main_road,2,2024,Saturday,1
2024-01-13 08:08:50.026005,VD,light,snow,car,main_road,2,2024,Saturday,1
2024-01-13 09:53:58.487697,SZ,light,wet,car,main_road,2,2024,Saturday,1
2024-01-13 11:39:06.949389,TI,light,wet,bicycle,main_road,2,2024,Saturday,1
2024-01-13 13:24:15.411082,ZH,serious,dry,bicycle,side_road,2,2024,Saturday,1
2024-01-13 15:09:23.872774,AG,light,wet,car,main_road,2,2024,Saturday,1
2024-01-13 16:54:32.334466,ZH,light,icy,truck,main_road,2,2024,Saturday,1
2024-01-13 18:39:40.796159,LU,light,snow,bicycle,main_road,2,2024,Saturday,1
2024-01-13 20:24:49.257851,NW,light,snow,truck,highway,2,2024,Saturday,1
2024-01-13 22:09:57.719543,BE,light,icy,car,highway,2,2024,Saturday,1
2024-01-13 23:55:06.181236,BE,light,wet,car,highway,2,2024,Saturday,1
2024-01-14 01:40:14.642928,AG,light,icy,car,side_road,2,2024,Sunday,1
2024-01-14 03:25:23.104620,ZH,serious,snow,car,side_road,2,2024,Sunday,1
2024-01-14 05:10:31.566313,VS,light,snow,car,main_road,2,2024,Sunday,1
2024-01-14 06:55:40.028005,TI,light,snow,car,highway,2,2024,Sunday,1
2024-01-14 08:40:48.489697,NW,light,dry,car,highway,2,2024,Sunday,1
2024-01-14 10:25:56.951390,SG,serious,snow,car,side_road,2,2024,Sunday,1
